code,unit_id,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type,selectivity_bucket,actual,pred,title,4_yr_working_count,error,school_count,confidence,pct_error,score
1110,449038,3,"Private, for-profit",2,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,61318.99999999999,59510.38,Computer/Information Technology Administration and Management.,47,1808.6210937499852,8,medium,0.0303916917853809,0.029650779729326
1110,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,96961.00000000006,78919.69,Computer/Information Technology Administration and Management.,55,18041.31250000006,3,low,0.2286034457498334,0.2239591811705218
1304,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,56068.000000000015,65308.832,Educational Administration and Supervision.,280,-9240.832031249984,20,high,-0.1414943698094047,-0.1410640321547186
4301,449038,3,"Private, for-profit",3,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,53915.99999999998,66084.73,Criminal Justice and Corrections.,474,-12168.726562500022,23,high,-0.1841382600106755,-0.183833687920388
4404,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,62227.00000000003,79223.734,Public Administration.,185,-16996.73437499997,10,medium,-0.2145409391401208,-0.2134839615881569
5107,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,58849.99999999995,73724.59,Health and Medical Administrative Services.,304,-14874.593750000053,12,medium,-0.201758911014685,-0.2012011411330162
5201,449038,3,"Private, for-profit",2,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,59020.99999999996,50629.74,"Business/Commerce, General.",174,8391.261718749956,2,low,0.1657378055587844,0.1648607264830284
5201,449038,3,"Private, for-profit",3,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,64016.00000000005,65034.125,"Business/Commerce, General.",2957,-1018.1249999999563,9,medium,-0.0156552425361293,-0.0156520174847619
5202,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,76080.00000000004,67570.44,"Business Administration, Management and Operations.",3047,8509.562500000044,35,high,0.1259361758609309,0.1259110917660348
5203,449038,3,"Private, for-profit",2,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,55080.99999999997,47165.88,Accounting and Related Services.,24,7915.121093749971,8,medium,0.1678145574151726,0.1590137390980889
5203,449038,3,"Private, for-profit",3,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,66107.99999999997,61961.312,Accounting and Related Services.,325,4146.687499999971,24,high,0.0669238163733211,0.0667525903986585
5203,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,77492.99999999994,70479.12,Accounting and Related Services.,238,7013.882812499942,19,high,0.0995171774618071,0.0991515814107096
5210,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,63742.00000000003,81594.41,Human Resources Management and Services.,454,-17852.40624999997,7,medium,-0.2187944869076116,-0.2184141463077548
1109,449083,2,"Private, for-profit",2,CBT Technology Institute-Main Campus,21,1,,8968.0,0.9465049929,1.0,35.0,1,,46235.99999999999,45477.227,Computer Systems Networking and Telecommunications.,23,758.7734374999854,5,low,0.0166846902252755,0.0157672053765458
1505,449083,1,"Private, for-profit",1,CBT Technology Institute-Main Campus,21,1,,8968.0,0.9465049929,1.0,35.0,1,,40306.99999999999,43678.836,Environmental Control Technologies/Technicians.,333,-3371.8359375000146,5,low,-0.0771961034475545,-0.0770040829397239
1505,449083,1,"Private, for-profit",2,CBT Technology Institute-Main Campus,21,1,,8968.0,0.9465049929,1.0,35.0,1,,48101.99999999996,46369.938,Environmental Control Technologies/Technicians.,42,1732.0624999999563,2,low,0.0373531342370249,0.0363161611678219
4701,449083,1,"Private, for-profit",1,CBT Technology Institute-Main Campus,21,1,,8968.0,0.9465049929,1.0,35.0,1,,43587.00000000003,41680.465,Electrical/Electronics Maintenance and Repair Technologies/Technicians.,404,1906.535156250029,2,low,0.0457416961014511,0.0456507149674368
4701,449083,1,"Private, for-profit",2,CBT Technology Institute-Main Campus,21,1,,8968.0,0.9465049929,1.0,35.0,1,,48865.99999999999,46388.914,Electrical/Electronics Maintenance and Repair Technologies/Technicians.,47,2477.0859374999927,3,low,0.0533982307532054,0.0520964475811319
5107,449083,0,"Private, for-profit",1,CBT Technology Institute-Main Campus,21,1,,8968.0,0.9465049929,1.0,35.0,1,,41889.99999999999,38528.832,Health and Medical Administrative Services.,60,3361.167968749985,25,high,0.0872377331870274,0.0856360311625632
1505,449092,1,"Private, for-profit",2,CBT Technology Institute-Hialeah,21,1,,8968.0,0.9465049929,1.0,35.0,1,,48101.99999999996,45581.7,Environmental Control Technologies/Technicians.,42,2520.3007812499563,2,low,0.0552919444524181,0.0537569659690277
4701,449092,1,"Private, for-profit",2,CBT Technology Institute-Hialeah,21,1,,8968.0,0.9465049929,1.0,35.0,1,,48865.99999999999,48824.664,Electrical/Electronics Maintenance and Repair Technologies/Technicians.,47,41.33593749999272,3,low,0.000846620008426,0.000825980454183
1204,449490,1,"Private, for-profit",1,Palm Beach Academy of Health & Beauty,21,-2,,15750.0,0.7323076923,1.0,31.0,1,,24033.000000000004,25320.027,Cosmetology and Related Personal Grooming Services.,118,-1287.0273437499964,80,high,-0.0508304089200632,-0.0504069226853502
5135,449490,1,"Private, for-profit",1,Palm Beach Academy of Health & Beauty,21,-2,,15750.0,0.7323076923,1.0,31.0,1,,32263.00000000003,28875.51,Somatic Bodywork and Related Therapeutic Services.,47,3387.490234375029,25,high,0.1173136080322185,0.1144536465945934
5138,449506,1,"Private, nonprofit",2,SABER College,11,1,0.8037,16564.0,0.9024390244,2.0,32.0,1,open,36980.00000000001,76771.85,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",309,-39791.85156249999,58,high,-0.5183130372999462,-0.5169069973547171
5108,449524,1,"Private, for-profit",2,Taylor College,13,1,,26578.0,0.7625570776,1.0,31.0,1,,52604.00000000001,45603.48,Allied Health and Medical Assisting Services.,32,7000.519531250007,22,high,0.1535084484625498,0.1476884053590588
5138,449524,1,"Private, for-profit",2,Taylor College,13,1,,26578.0,0.7625570776,1.0,31.0,1,,82593.0,77472.18,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",57,5120.8203125,58,high,0.0660988284201617,0.0648105988335193
1104,449898,3,"Private, for-profit",3,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,58915.00000000001,60636.39,Information Science/Studies.,130,-1721.3906249999927,5,low,-0.0283887383014891,-0.0281775483250286
1104,449898,3,"Private, for-profit",5,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,78782.00000000004,84593.0,Information Science/Studies.,39,-5810.999999999956,5,low,-0.0686936271322681,-0.066616759840028
4201,449898,3,"Private, for-profit",3,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,39694.0,42296.24,"Psychology, General.",121,-2602.23828125,29,high,-0.0615241067999084,-0.061026359744403
4301,449898,3,"Private, for-profit",3,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,46322.00000000002,49923.008,Criminal Justice and Corrections.,122,-3601.007812499978,23,high,-0.0721312270691818,-0.07155325575198
4301,449898,3,"Private, for-profit",5,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,55949.99999999996,63307.04,Criminal Justice and Corrections.,61,-7357.039062500044,10,medium,-0.1162120227299967,-0.1141190210925603
5107,449898,3,"Private, for-profit",2,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,36905.000000000015,41814.754,Health and Medical Administrative Services.,195,-4909.753906249985,15,medium,-0.1174167834936398,-0.1168727513890885
5107,449898,3,"Private, for-profit",3,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,46885.00000000002,48157.18,Health and Medical Administrative Services.,257,-1272.1796874999782,18,high,-0.0264172382136031,-0.0263284812384081
5107,449898,3,"Private, for-profit",5,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,65166.99999999994,61668.15,Health and Medical Administrative Services.,216,3498.851562499942,12,medium,0.0567367701341964,0.0565034244351214
5108,449898,1,"Private, for-profit",2,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,50680.99999999999,47576.027,Allied Health and Medical Assisting Services.,567,3104.9726562499927,22,high,0.0652633864071017,0.0651755576165849
5109,449898,1,"Private, for-profit",5,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,129131.00000000004,115856.055,"Allied Health Diagnostic, Intervention, and Treatment Professions.",210,13274.945312500044,9,medium,0.1145813686501471,0.114094401241428
5122,449898,3,"Private, for-profit",3,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,45992.99999999999,51244.188,Public Health.,73,-5251.187500000015,12,medium,-0.1024738171524334,-0.1009769750976028
5138,449898,2,"Private, for-profit",3,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,91363.00000000007,90426.57,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1140,936.4296875000728,57,high,0.0103556917426362,0.0103494235138261
5138,449898,3,"Private, for-profit",5,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,119307.0,116203.625,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2573,3103.3750000000146,18,high,0.0267063527493227,0.0266999194303279
5138,449898,3,"Private, for-profit",8,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,120255.99999999993,111302.445,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",222,8953.554687499913,1,low,0.0804434679072982,0.0801230108286338
5202,449898,3,"Private, for-profit",3,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,53445.00000000002,54646.734,"Business Administration, Management and Operations.",280,-1201.7343749999782,58,high,-0.0219909641215404,-0.0219240813195102
5202,449898,3,"Private, for-profit",5,South University-Tampa,11,6,,20000.0,0.7772579044,1.0,30.0,1,,74209.00000000004,71283.375,"Business Administration, Management and Operations.",181,2925.625000000044,35,high,0.0410421784883227,0.0408347539534822
1204,449959,1,"Private, for-profit",1,Paul Mitchell the School-Tampa,21,-2,,22429.0,0.7674195099,1.0,24.0,1,,31080.00000000001,31339.855,Cosmetology and Related Personal Grooming Services.,832,-259.8554687499891,80,high,-0.0082915337311973,-0.0082843451507459
1204,451097,1,"Private, for-profit",1,Academy of Career Training,13,-2,,12165.0,,1.0,28.0,1,,25156.999999999996,19851.053,Cosmetology and Related Personal Grooming Services.,51,5305.947265624993,80,high,0.2672879537737043,0.261360210240304
1313,451103,0,"Private, for-profit",1,Miami Regional University,21,6,,15992.0,0.6964285714,1.0,34.0,1,,44558.0,32488.064,"Teacher Education and Professional Development, Specific Subject Areas.",209,12069.935546875,1,low,0.3715190716975446,0.36993132191304
5138,451103,1,"Private, for-profit",2,Miami Regional University,21,6,,15992.0,0.6964285714,1.0,34.0,1,,88290.00000000003,76095.414,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",360,12194.58593750003,58,high,0.160253887671656,0.1598896736022639
5138,451103,1,"Private, for-profit",3,Miami Regional University,21,6,,15992.0,0.6964285714,1.0,34.0,1,,104988.99999999996,92534.52,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",26,12454.47656249997,57,high,0.1345927563015118,0.1281391632564602
5138,451103,2,"Private, for-profit",5,Miami Regional University,21,6,,15992.0,0.6964285714,1.0,34.0,1,,93654.00000000004,112635.6,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",246,-18981.60156249996,18,high,-0.1685222194331453,-0.1679264751358881
1204,451149,1,"Private, for-profit",1,Aveda Institute-South Florida,21,-2,,20646.0,0.765051395,1.0,25.0,1,,28860.999999999975,29022.742,Cosmetology and Related Personal Grooming Services.,390,-161.74218750002183,80,high,-0.005572946431288,-0.0055614005849813
5135,451149,1,"Private, for-profit",1,Aveda Institute-South Florida,21,-2,,20646.0,0.765051395,1.0,25.0,1,,38980.99999999999,27136.537,Somatic Bodywork and Related Therapeutic Services.,40,11844.462890624993,25,high,0.4364765792660046,0.4236589579615629
1204,451158,1,"Private, for-profit",1,Aveda Institute-Tallahassee,21,-2,,22934.0,0.7272727273,1.0,25.0,1,,30853.000000000025,28147.6,Cosmetology and Related Personal Grooming Services.,393,2705.400390625022,80,high,0.0961147816570456,0.095917410271622
5135,451158,1,"Private, for-profit",1,Aveda Institute-Tallahassee,21,-2,,22934.0,0.7272727273,1.0,25.0,1,,23337.99999999999,43466.29,Somatic Bodywork and Related Therapeutic Services.,34,-20128.28906250001,25,high,-0.4630781577317913,-0.4466938929614077
1204,451167,1,"Private, for-profit",1,Shear Excellence Hair Academy,21,-2,,11023.0,0.7740384615,1.0,29.0,1,,17937.00000000001,20512.098,Cosmetology and Related Personal Grooming Services.,158,-2575.097656249989,80,high,-0.125540434693931,-0.1247968846933767
5109,454865,1,"Private, for-profit",2,Cambridge College of Healthcare & Technology,13,2,,20051.0,0.8068592058,1.0,30.0,1,,57200.000000000015,56231.91,"Allied Health Diagnostic, Intervention, and Treatment Professions.",209,968.0898437500146,39,high,0.017216022736201,0.0171424471421823
5110,454865,1,"Private, for-profit",1,Cambridge College of Healthcare & Technology,13,2,,20051.0,0.8068592058,1.0,30.0,1,,33456.0,39815.76,Clinical/Medical Laboratory Science/Research and Allied Professions.,25,-6359.76171875,8,medium,-0.1597297513400344,-0.1517265460035573
5138,454865,1,"Private, for-profit",2,Cambridge College of Healthcare & Technology,13,2,,20051.0,0.8068592058,1.0,30.0,1,,81287.00000000004,81021.68,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23,265.32031250004366,58,high,0.0032746829431749,0.0030946093580984
1204,454917,1,"Private, for-profit",1,Celebrity School of Beauty,21,-2,,10196.0,0.8820861678,1.0,33.0,1,,16440.99999999999,21072.13,Cosmetology and Related Personal Grooming Services.,239,-4631.130859375011,80,high,-0.2197751565933645,-0.2189716977134315
1204,455479,1,"Private, for-profit",1,Fortis Institute-Pensacola,13,2,,14377.0,0.9012699713,1.0,27.0,1,,36102.000000000015,23661.166,Cosmetology and Related Personal Grooming Services.,24,12440.833984375016,80,high,0.5257912469807924,0.4982168022564133
4702,455479,1,"Private, for-profit",1,Fortis Institute-Pensacola,13,2,,14377.0,0.9012699713,1.0,27.0,1,,39532.00000000001,40586.23,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",176,-1054.2304687499927,13,medium,-0.0259750771770173,-0.0258394390706336
5106,455479,1,"Private, for-profit",1,Fortis Institute-Pensacola,13,2,,14377.0,0.9012699713,1.0,27.0,1,,30724.000000000025,32355.262,Dental Support Services and Allied Professions.,208,-1631.2617187499782,17,high,-0.0504172005446846,-0.0502005267249149
5107,455479,0,"Private, for-profit",1,Fortis Institute-Pensacola,13,2,,14377.0,0.9012699713,1.0,27.0,1,,29190.00000000001,30750.809,Health and Medical Administrative Services.,43,-1560.808593749989,25,high,-0.0507566683650464,-0.0493853230897766
5108,455479,1,"Private, for-profit",1,Fortis Institute-Pensacola,13,2,,14377.0,0.9012699713,1.0,27.0,1,,29429.000000000007,31163.0,Allied Health and Medical Assisting Services.,432,-1733.9999999999927,33,high,-0.0556429098610529,-0.0555404770846638
5138,455479,1,"Private, for-profit",2,Fortis Institute-Pensacola,13,2,,14377.0,0.9012699713,1.0,27.0,1,,80641.00000000001,70524.23,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",147,10116.773437500016,58,high,0.1434510370494361,0.14252667485809
5108,455831,1,"Private, for-profit",1,Medical Institute of Palm Beach,21,-2,,12293.0,0.9455252918,1.0,26.0,1,,33314.999999999985,32073.973,Allied Health and Medical Assisting Services.,107,1241.0273437499854,33,high,0.0386926607767172,0.0383312054074638
5135,455831,1,"Private, for-profit",1,Medical Institute of Palm Beach,21,-2,,12293.0,0.9455252918,1.0,26.0,1,,22663.00000000002,30353.998,Somatic Bodywork and Related Therapeutic Services.,21,-7690.998046874982,25,high,-0.2533767721470478,-0.237967139129044
1109,456977,2,"Private, for-profit",2,CBT Technology Institute-Cutler Bay,21,1,,8968.0,0.9465049929,1.0,35.0,1,,46235.99999999999,45863.383,Computer Systems Networking and Telecommunications.,23,372.6171874999855,5,low,0.0081245029182284,0.0076777395543128
1505,456977,1,"Private, for-profit",1,CBT Technology Institute-Cutler Bay,21,1,,8968.0,0.9465049929,1.0,35.0,1,,40306.99999999999,40649.332,Environmental Control Technologies/Technicians.,333,-342.3320312500145,5,low,-0.0084215905684954,-0.0084006423855498
5107,456977,3,"Private, for-profit",1,CBT Technology Institute-Cutler Bay,21,1,,8968.0,0.9465049929,1.0,35.0,1,,41889.99999999999,39055.9,Health and Medical Administrative Services.,60,2834.101562499985,25,high,0.0725652635295361,0.0712329509481
