code,title,unit_id,distance,school.type,credential.level,earnings.1_yr.overall_median_earnings,earnings.1_yr.working_not_enrolled.overall_count,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,earnings.5_yr.overall_median_earnings,earnings.5_yr.working_not_enrolled.overall_count,id,school.name,location.lat,location.lon,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
5106,Dental Support Services and Allied Professions.,408844,1,"Private, for-profit",1,20203.0,127.0,28073,180,26215.0,138.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5107,Health and Medical Administrative Services.,408844,3,"Private, for-profit",1,34090.0,30.0,35489,42,,,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",408844,1,"Private, for-profit",2,50747.0,70.0,57086,62,,,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,408844,0,"Private, for-profit",1,26579.0,31.0,34287,39,,,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5111,Health/Medical Preparatory Programs.,408844,0,"Private, for-profit",99,,,93499,28,,,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5122,Public Health.,408844,3,"Private, for-profit",2,37183.0,39.0,45001,61,38246.0,52.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5122,Public Health.,408844,3,"Private, for-profit",3,38685.0,33.0,51212,45,47557.0,35.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5122,Public Health.,408844,3,"Private, for-profit",5,52165.0,19.0,64291,22,,,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",408844,1,"Private, for-profit",2,55924.0,88.0,79441,99,72833.0,82.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",408844,2,"Private, for-profit",3,70042.0,184.0,86826,188,91684.0,81.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",408844,3,"Private, for-profit",5,92816.0,110.0,101834,41,,,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5202,"Business Administration, Management and Operations.",408844,3,"Private, for-profit",3,47874.0,24.0,57468,24,56936.0,32.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5202,"Business Administration, Management and Operations.",408844,3,"Private, for-profit",5,49749.0,18.0,68396,25,76415.0,22.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5203,Accounting and Related Services.,408844,3,"Private, for-profit",2,41019.0,21.0,33134,39,33900.0,19.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5203,Accounting and Related Services.,408844,3,"Private, for-profit",3,40526.0,32.0,63661,27,52878.0,22.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5299,"Business, Management, Marketing, and Related Support Services, Other.",408844,3,"Private, for-profit",2,,,56422,22,52254.0,37.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
1204,Cosmetology and Related Personal Grooming Services.,409032,1,"Private, for-profit",1,,,17598,194,13987.0,284.0,409032,Nouvelle Institute,25.779494,-80.249645,11,-2,,0,,1,34,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",412173,1,"Private, nonprofit",2,73498.0,53.0,84160,40,89389.0,38.0,412173,Academy for Nursing and Health Occupations,26.70653,-80.121497,21,2,,19834,0.8296703297,1,31,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",412173,1,"Private, nonprofit",1,45480.0,68.0,42051,76,48969.0,30.0,412173,Academy for Nursing and Health Occupations,26.70653,-80.121497,21,2,,19834,0.8296703297,1,31,1
2203,Legal Support Services.,417327,1,"Private, for-profit",2,,,42938,17,37700.0,25.0,417327,City College-Altamonte Springs,28.663604,-81.402219,21,1,1,14982,0.8646864686,2,31,1
5107,Health and Medical Administrative Services.,417327,1,"Private, for-profit",2,,,37684,17,,,417327,City College-Altamonte Springs,28.663604,-81.402219,21,1,1,14982,0.8646864686,2,31,1
5108,Allied Health and Medical Assisting Services.,417327,1,"Private, for-profit",2,26189.0,21.0,39511,30,40922.0,31.0,417327,City College-Altamonte Springs,28.663604,-81.402219,21,1,1,14982,0.8646864686,2,31,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",417327,1,"Private, for-profit",2,40001.0,20.0,50943,20,46358.0,23.0,417327,City College-Altamonte Springs,28.663604,-81.402219,21,1,1,14982,0.8646864686,2,31,1
5202,"Business Administration, Management and Operations.",417327,1,"Private, for-profit",2,,,31465,19,,,417327,City College-Altamonte Springs,28.663604,-81.402219,21,1,1,14982,0.8646864686,2,31,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",419217,1,"Private, for-profit",1,31784.0,52.0,68693,38,55661.0,29.0,419217,HCA Florida Mercy Hospital School of Practical Nursing,25.740254,-80.213971,11,-2,1,23406,,2,27,1
1204,Cosmetology and Related Personal Grooming Services.,419226,1,Public,1,18663.0,67.0,27464,49,23585.0,28.0,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
1512,Computer Engineering Technologies/Technicians.,419226,1,Public,1,19196.0,24.0,41383,20,37153.0,16.0,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
4302,Fire Protection.,419226,1,Public,1,37678.0,35.0,58401,26,,,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
4805,Precision Metal Working.,419226,1,Public,1,38846.0,37.0,35952,37,34873.0,29.0,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
5107,Health and Medical Administrative Services.,419226,1,Public,1,,,29342,16,30148.0,21.0,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
5108,Allied Health and Medical Assisting Services.,419226,1,Public,1,27238.0,27.0,32403,33,35168.0,51.0,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",419226,1,Public,1,48966.0,16.0,55030,20,60160.0,28.0,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",419226,1,Public,1,42436.0,57.0,54908,40,47856.0,46.0,419226,Marion Technical College,29.178271,-82.147877,13,-2,,16708,,1,28,1
5106,Dental Support Services and Allied Professions.,423120,1,"Private, for-profit",1,22750.0,107.0,27004,119,23733.0,255.0,423120,Compu-Med Vocational Careers Corp,25.848446,-80.306915,21,-2,,0,,1,33,1
5108,Allied Health and Medical Assisting Services.,423120,1,"Private, for-profit",1,17304.0,57.0,28753,75,20792.0,98.0,423120,Compu-Med Vocational Careers Corp,25.848446,-80.306915,21,-2,,0,,1,33,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",423120,1,"Private, for-profit",1,,,28711,39,19634.0,80.0,423120,Compu-Med Vocational Careers Corp,25.848446,-80.306915,21,-2,,0,,1,33,1
1402,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",426314,3,"Private, nonprofit",3,75483.0,339.0,95552,286,97915.0,216.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
1402,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",426314,3,"Private, nonprofit",5,,,121654,19,98901.0,24.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
1427,Systems Engineering.,426314,3,"Private, nonprofit",5,115154.0,121.0,125093,88,167828.0,18.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
1507,Quality Control and Safety Technologies/Technicians.,426314,3,"Private, nonprofit",5,74063.0,31.0,94965,31,100926.0,16.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4228,"Clinical, Counseling and Applied Psychology.",426314,3,"Private, nonprofit",5,79874.0,43.0,109268,32,,,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4303,Homeland Security.,426314,3,"Private, nonprofit",3,48676.0,61.0,71014,74,71085.0,48.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4304,Security Science and Technology.,426314,3,"Private, nonprofit",5,94550.0,24.0,145240,16,,,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4706,Vehicle Maintenance and Repair Technologies/Technicians.,426314,3,"Private, nonprofit",2,76663.0,38.0,83749,47,85087.0,61.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4706,Vehicle Maintenance and Repair Technologies/Technicians.,426314,3,"Private, nonprofit",3,81436.0,67.0,87797,85,89361.0,94.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4901,Air Transportation.,426314,3,"Private, nonprofit",2,66957.0,140.0,83343,208,84472.0,66.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4901,Air Transportation.,426314,3,"Private, nonprofit",3,54827.0,1094.0,90495,1152,83811.0,688.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4901,Air Transportation.,426314,3,"Private, nonprofit",5,91764.0,387.0,113161,375,105418.0,244.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
5202,"Business Administration, Management and Operations.",426314,3,"Private, nonprofit",2,74402.0,44.0,85869,64,76557.0,31.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
5202,"Business Administration, Management and Operations.",426314,3,"Private, nonprofit",3,66999.0,426.0,83749,455,85780.0,224.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
5202,"Business Administration, Management and Operations.",426314,3,"Private, nonprofit",5,86536.0,397.0,110336,435,105981.0,176.0,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
5212,Management Information Systems and Services.,426314,3,"Private, nonprofit",5,78444.0,45.0,103032,41,,,426314,Embry-Riddle Aeronautical University-Worldwide,29.189903,-81.048367,13,12,0.5791,38662,0.6700304341,2,25,2
4301,Criminal Justice and Corrections.,427991,1,Public,1,53164.0,27.0,59911,35,57245.0,28.0,427991,Osceola Technical College,28.298648,-81.349696,21,-2,,17889,,1,26,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",427991,1,Public,1,,,45353,19,,,427991,Osceola Technical College,28.298648,-81.349696,21,-2,,17889,,1,26,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,427991,1,Public,1,29447.0,27.0,50433,25,,,427991,Osceola Technical College,28.298648,-81.349696,21,-2,,17889,,1,26,1
5108,Allied Health and Medical Assisting Services.,427991,1,Public,1,22983.0,50.0,31234,58,31848.0,50.0,427991,Osceola Technical College,28.298648,-81.349696,21,-2,,17889,,1,26,1
5004,Design and Applied Arts.,428000,1,"Private, for-profit",1,56833.0,85.0,90812,92,72830.0,43.0,428000,Miami Ad School,25.808818,-80.190728,11,-2,,24014,0.1920529801,1,26,1
5108,Allied Health and Medical Assisting Services.,428170,1,"Private, for-profit",1,24913.0,160.0,33988,207,28813.0,132.0,428170,Southeastern College-West Palm Beach,26.702216,-80.085966,21,1,0.8704,16491,0.8390022676,2,31,1
5108,Allied Health and Medical Assisting Services.,428170,1,"Private, for-profit",2,28666.0,31.0,38053,30,33011.0,97.0,428170,Southeastern College-West Palm Beach,26.702216,-80.085966,21,1,0.8704,16491,0.8390022676,2,31,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",428170,1,"Private, for-profit",2,46288.0,80.0,63030,81,45578.0,119.0,428170,Southeastern College-West Palm Beach,26.702216,-80.085966,21,1,0.8704,16491,0.8390022676,2,31,1
5135,Somatic Bodywork and Related Therapeutic Services.,428170,1,"Private, for-profit",1,20945.0,37.0,31790,42,24627.0,31.0,428170,Southeastern College-West Palm Beach,26.702216,-80.085966,21,1,0.8704,16491,0.8390022676,2,31,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",428170,1,"Private, for-profit",2,67608.0,53.0,82415,63,74917.0,72.0,428170,Southeastern College-West Palm Beach,26.702216,-80.085966,21,1,0.8704,16491,0.8390022676,2,31,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",428170,1,"Private, for-profit",1,42965.0,44.0,58033,52,49249.0,71.0,428170,Southeastern College-West Palm Beach,26.702216,-80.085966,21,1,0.8704,16491,0.8390022676,2,31,1
5106,Dental Support Services and Allied Professions.,430582,0,"Private, for-profit",1,18121.0,99.0,30488,138,,,430582,Praxis Institute,25.756567,-80.36778,21,-2,,4823,0.9303178484,1,34,1
5108,Allied Health and Medical Assisting Services.,430582,0,"Private, for-profit",1,22717.0,116.0,34137,154,,,430582,Praxis Institute,25.756567,-80.36778,21,-2,,4823,0.9303178484,1,34,1
5108,Allied Health and Medical Assisting Services.,430582,0,"Private, for-profit",2,19451.0,32.0,18549,35,,,430582,Praxis Institute,25.756567,-80.36778,21,-2,,4823,0.9303178484,1,34,1
5135,Somatic Bodywork and Related Therapeutic Services.,430582,1,"Private, for-profit",1,21968.0,201.0,27609,229,22281.0,103.0,430582,Praxis Institute,25.756567,-80.36778,21,-2,,4823,0.9303178484,1,34,1
1204,Cosmetology and Related Personal Grooming Services.,431558,1,Public,1,16881.0,30.0,32474,31,,,431558,Cape Coral Technical College,26.658582,-81.976156,12,-2,,16369,,1,27,1
5107,Health and Medical Administrative Services.,431558,1,Public,1,32181.0,24.0,40600,31,28791.0,18.0,431558,Cape Coral Technical College,26.658582,-81.976156,12,-2,,16369,,1,27,1
5108,Allied Health and Medical Assisting Services.,431558,1,Public,1,27807.0,19.0,35134,30,,,431558,Cape Coral Technical College,26.658582,-81.976156,12,-2,,16369,,1,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",431558,1,Public,1,,,52046,18,,,431558,Cape Coral Technical College,26.658582,-81.976156,12,-2,,16369,,1,27,1
1204,Cosmetology and Related Personal Grooming Services.,433068,1,Public,1,20030.0,42.0,25456,32,22208.0,35.0,433068,Okaloosa Technical College,30.46866,-86.614844,13,-2,,18421,,1,28,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",433068,0,Public,1,,,40362,22,,,433068,Okaloosa Technical College,30.46866,-86.614844,13,-2,,18421,,1,28,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,433068,1,Public,1,29858.0,17.0,39068,18,,,433068,Okaloosa Technical College,30.46866,-86.614844,13,-2,,18421,,1,28,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",433068,1,Public,1,40895.0,37.0,45837,40,50413.0,25.0,433068,Okaloosa Technical College,30.46866,-86.614844,13,-2,,18421,,1,28,1
0301,Natural Resources Conservation and Research.,433660,1,Public,3,34875.0,60.0,51265,60,42044.0,35.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
0301,Natural Resources Conservation and Research.,433660,1,Public,5,53466.0,20.0,66340,22,,,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
0302,Environmental/Natural Resources Management and Policy.,433660,1,Public,3,30818.0,40.0,48942,34,35067.0,21.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
0901,Communication and Media Studies.,433660,1,Public,3,39342.0,206.0,56455,242,52016.0,201.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
0907,"Radio, Television, and Digital Communication.",433660,1,Public,3,30437.0,26.0,43420,29,49816.0,19.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
1301,"Education, General.",433660,1,Public,3,38392.0,47.0,55116,51,38358.0,28.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
1303,Curriculum and Instruction.,433660,3,Public,5,58763.0,16.0,61774,19,51602.0,17.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
1304,Educational Administration and Supervision.,433660,3,Public,5,65305.0,17.0,73910,20,,,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
1310,Special Education and Teaching.,433660,1,Public,3,46866.0,18.0,56467,24,55014.0,30.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
1311,Student Counseling and Personnel Services.,433660,1,Public,5,50427.0,51.0,67595,43,60124.0,24.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",433660,1,Public,3,50951.0,109.0,58115,112,52178.0,125.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
1405,Biomedical/Medical Engineering.,433660,1,Public,3,62972.0,26.0,91676,25,86835.0,28.0,433660,Florida Gulf Coast University,26.463638,-81.7726,21,16,0.6344,43546,0.5981697171,2,21,1
